<<<<<<< HEAD
PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85
5.326365033,84.29030385,34.12880965,21.08237662,1.071126628,2.409911005,-1.826366697,-0.164939523,-0.522185164,1.359862205,-1.513069519,1.380133006,1.846003159,3.724830502,-0.15762912,-0.637993909,-1.423477086,-0.293120537,-0.462927392,-0.003955953,2.429516637,-0.639360643,-0.852689591,2.742452278,1.465519088,1.058881023,1.78461497,-0.348357946,0.460037787,-0.530742629,-1.61602235,-2.376944418,-1.544678037,1.245568586,1.885390149,-0.783143935,1.321882216,-0.838889124,-0.411587544,1.618255029,1.957763468,-0.131402959,0.132503025,0.996560343,-1.88419155,-1.41921253,-1.297624851,-0.15291093,0.541937347,0.009060634,0.59817739,-0.633563524,1.231657405,0.125064242,1.259415325,0.266897051,-0.861240921,-0.393202583,-0.877094631,0.550084355,-0.704878871,0.775887744,0.097283597,0.050156056,0.290444176,-0.187034758,-0.248587224,0.00672455,-0.111629899,-1.196012452,-0.399180108,0.726217802,1.019137699,-1.234232635,-0.422405869,0.268939536,-0.01585951,-0.262393375,1.449630099,0.933505999,0.497208938,0.374302522,-0.78979826,-0.651459541,-0.566508744
-1.5300997,0.72808668,0.235375331,-9.027701112,-4.722197647,-3.82713923,-1.821276965,2.037600907,-5.55467685,-1.904751328,-4.689823626,3.886550452,-7.090395743,-4.06277373,-1.90260195,-15.32070746,-5.059389264,-1.468945725,-2.27772904,2.125725245,-0.795260225,-4.786094383,10.94556327,-11.33856826,2.076879423,2.567873924,-5.06948514,12.17422846,-7.747413486,0.269716797,1.81120547,-9.385662962,-15.91004544,4.032197848,-2.196719281,-5.926514634,-27.85568679,-4.333021351,27.74209907,-3.155274302,3.283726105,19.45869532,-18.10934701,6.428199049,18.22477909,-14.20732438,12.06218889,2.297661634,23.43435759,-18.82407753,1.527797462,4.530189476,3.562730409,18.67765904,14.93309318,-6.333723889,-0.231852653,-19.82870099,13.43731362,-0.086170905,-7.287285576,11.12639945,8.388811849,-2.394650632,-5.563255019,-14.3754821,0.814312766,-13.84319745,2.667310545,-0.711952161,-9.303588261,-7.745509353,-10.60907521,7.531333484,5.026804884,-13.80695662,12.66225326,6.250752485,12.47545987,3.030877821,2.965622601,17.60506712,7.717216156,3.141795687,1.399153702
-5.421933498,-3.705565188,-5.899537822,0.991029166,-5.908911098,2.599971321,-1.669151728,0.225722497,-0.084017918,-8.10091985,-15.07420944,-7.254638398,13.97666175,12.32161106,-1.948530016,-2.620401093,-24.57944682,-21.75770373,2.134687424,-14.51955787,-4.052664962,36.32477642,20.45230083,10.01489829,53.08115812,-14.01472258,11.98084621,4.113373048,12.83033965,4.85536042,7.556093931,3.54250733,-18.80821725,-6.994558475,11.30532777,-5.151255368,3.871737863,5.291890924,-15.08493225,-14.77506483,5.358094438,13.53592582,9.430478467,4.191401071,1.484916401,-1.779016198,9.162600496,-0.573962833,3.59308653,-7.49444545,-10.66846116,-5.648492933,7.568920624,0.10689071,0.708740739,5.928210942,-7.92083205,7.021115477,5.992013482,-7.08935991,7.319118165,-11.69629727,6.867006986,5.743511352,0.944384066,-1.268894898,5.643034546,4.356474428,9.930449653,-4.547031824,-3.698776187,-1.658040447,6.763364259,-2.245014151,5.144222145,-2.102943949,-2.274713667,-4.995379134,-1.033242125,-2.326594976,4.781442313,-3.944534231,0.619704214,0.126818756,-4.969656672
-0.085800315,3.197582982,0.221847815,-4.876405232,2.66697509,-2.915314884,14.80719174,10.31761036,-9.847024599,0.433448093,4.459093117,-4.941739372,7.48038421,-3.959729535,2.979870657,-1.858476813,-6.734003935,-18.24215119,-8.175051708,4.747294295,-16.5412934,-12.20128878,-7.456545243,-15.31010774,-5.06241656,33.96683474,0.38360933,16.78573244,16.29357911,-2.842912035,1.486068232,16.88364995,13.60210599,-16.39468899,-0.641013482,3.575328183,-4.735406236,-7.741549627,-4.218530315,-14.45814529,1.138956082,-14.38341662,1.492317389,23.67555142,9.659083361,9.437031765,2.873413767,0.754904912,13.67452727,27.20769612,-4.534446296,-1.930425531,9.070300471,2.432633391,-4.260452533,-0.91207199,-10.10392115,11.4410375,28.98016713,11.21551854,9.104482808,-19.5499752,7.010092613,-4.76472388,5.815969454,1.302726306,-12.34571961,-5.526346428,-8.377277158,4.034031141,-5.354665651,4.58355317,3.43871859,11.89567939,-0.215629408,0.574202286,-3.458050805,0.45397754,3.147153175,-15.03211193,8.109068312,-3.373920263,-8.938995431,-1.828896762,-5.869602946
19.28660712,-38.28506271,81.85030248,-1.007653652,-5.371704338,4.585697068,0.784208461,4.114814895,0.654183275,2.323194434,-2.355933155,-1.545576028,2.914205649,1.617235827,-1.457909197,-0.201271201,-1.022183933,0.627115762,1.398333579,0.449827887,-1.371343714,0.568624778,-0.3237633,0.354635075,1.512102092,1.744966596,-1.09466944,-1.619726944,-1.157928598,-0.968112645,-0.41781785,-1.574637657,0.467394951,1.635897022,1.022642583,-1.168997704,1.16240347,-2.37098899,-0.879392775,1.318315334,1.648768542,-0.666753762,0.808796354,-1.854357585,-0.954273872,-0.26178327,1.051698731,-1.176786528,1.335104204,0.34739541,-0.013168152,-1.491661716,-0.072435357,-1.561201361,-0.867868423,1.488599762,-0.102509913,-0.247917904,-1.496301373,-0.156826192,1.011329891,1.716826919,-0.415769992,-0.502928395,1.691729879,0.444531348,-0.197335159,-0.087143537,-1.074052337,0.241339966,-0.589442836,0.683798189,1.057289733,0.847649592,0.322746651,-0.772234465,-0.371764541,0.35494194,-0.095461364,0.749680136,1.366076217,-0.205600616,0.745911177,-0.39934046,-0.353026132
-1.445733034,0.086954278,-1.731535571,-3.741592707,-3.04061536,-0.731971923,0.382862732,0.58049459,1.971486586,-9.878678586,-1.613894386,-0.846858597,6.363507792,2.936248056,1.6265933,-6.134586353,-7.358422339,-0.438353551,-4.197255563,7.798575694,-2.094626008,-7.634790507,-3.63941459,-2.590940215,-5.682480003,-7.881636406,13.50946256,0.830120878,-12.41519393,3.523706113,-1.155806043,16.34338048,7.09852999,-6.866100431,-14.84650087,-1.026193433,7.145668621,8.114438228,12.30576252,-0.342771917,3.032341727,-0.991717435,2.309413916,7.082656132,-11.25571042,10.01285898,17.37493126,19.23584371,5.857897913,2.924306367,-4.916453453,-6.903063032,14.53069967,24.00626731,-6.044391274,5.490254201,10.66007794,0.46891417,-11.23165874,-15.98070314,29.12866034,17.83837862,-8.059318513,-22.02836252,-12.87132714,0.635262126,5.729168686,27.52949572,-13.0489306,-21.57152193,-5.611326188,-9.201962325,-2.903348483,-4.975479928,-1.971999716,11.32623173,14.14409903,8.970635904,2.405093916,2.739777931,14.55987132,-4.483296334,-9.295085669,8.422935947,-4.871227785
-1.377561205,1.565979089,1.343386018,-6.782269576,2.913398806,-3.918822982,0.162795014,2.817085887,5.668919411,-4.338949325,1.545415724,-1.831431974,-6.703846933,-0.006989285,-2.327127193,-6.979522363,-2.546586926,-2.357963478,-0.856284466,0.432966835,-4.589503513,5.221276936,-1.623513404,4.684670231,10.63944878,4.760548893,6.600714568,-4.060937592,-0.454172636,10.640869,-5.121812404,1.671257048,0.588013674,-14.27346968,6.889037667,-8.06223917,-6.822568362,10.39915902,14.96942434,3.723950358,-10.8607069,-11.47000779,-10.69842917,-14.61398113,-1.472408522,4.467118566,-6.589303083,-2.943854537,-5.026169051,4.873247242,-12.06285734,6.700873907,2.117127974,10.61406087,-10.04227604,5.858470911,-11.58555235,20.98348543,3.20905086,-3.901431093,-11.55789564,15.63978116,-5.559865446,19.06578463,-4.945710347,-8.147986397,5.143022949,-10.41832397,-12.51425047,3.710210804,15.3544682,-19.1840447,-1.44889569,24.92732958,10.91804728,3.865921242,28.32942961,-11.40276143,-7.771676604,11.75621665,-12.29225415,-15.63202049,3.74057328,-7.195575162,-13.31199787
-3.550031237,0.871908031,3.327895929,-6.689989151,-1.874613606,-9.901233295,-0.722092492,-5.06648626,-1.424654039,1.949219075,9.590681093,0.30985539,-7.374194505,-8.88212394,4.735398787,1.038129686,4.626081636,-3.622820783,-5.120534114,-6.907060317,6.819468271,-1.124358656,0.393363799,-0.452282402,-11.88792795,-6.208248108,-1.597966315,5.036368271,3.538613751,9.461442075,1.198151808,7.520588733,10.79587004,-0.605188117,21.26894618,0.107044944,5.694015907,-9.707250021,14.08447185,2.068420974,7.092854214,-6.876224426,6.411327404,-13.74381853,-5.527047447,-9.040537206,-4.697621564,7.830968924,7.861442077,-0.716175339,-4.165845448,-14.75297289,-6.355066021,-6.240033327,0.407257402,-2.526198863,-1.896320004,-12.42138874,29.03851796,-14.88964209,2.19942875,-7.886378782,5.346729819,20.26347818,-0.616877418,7.393276188,7.140535738,24.84099363,7.8929134,-17.02260537,-7.558736171,-10.83060903,9.193330352,-3.325088433,-15.23815396,-5.900610137,0.319035583,-2.091879031,-0.419335705,-0.689020641,-26.16407764,3.959715251,13.98328351,16.68688638,13.70229509
-1.226065957,-0.710699016,-2.917946548,-4.356214523,4.287308411,-9.842972678,-2.108905038,0.985654215,15.01834664,-1.716661709,4.359655397,-0.003555717,-1.985158624,2.872688621,-3.363386091,3.69970219,-7.922316953,2.281592872,2.481116224,4.192821417,2.297084142,2.200436782,0.154355209,4.28468672,-9.426071075,9.05096255,-5.411786958,-2.573663236,-9.185190646,-4.091469343,-6.032280351,4.053361383,-4.301883499,-3.583055571,13.27459004,-5.718789169,1.54431696,-3.326103377,-0.925897633,0.564016752,0.854546793,11.17435784,3.05617708,-3.763337135,-7.611808116,2.476366004,-1.50041809,5.138624993,-11.22743022,-14.09124847,12.75306056,-2.872513357,1.36157199,0.909275592,7.892358832,2.150835312,5.367836557,28.12779785,9.121794802,-1.644118158,10.48500427,14.6173207,-19.88044391,7.338578484,-4.310038915,-16.44923575,-3.761457894,11.78721642,1.774801068,8.637768372,-4.326703908,-6.981915216,0.811260801,-3.493660117,-6.805427288,22.46650713,-1.114631687,-16.67593477,-7.37669646,-4.493990496,13.44842717,17.58506553,-9.263278987,-16.44905205,5.347492495
-2.831781965,-1.391251821,-2.682877531,-2.039332126,-0.074274462,1.176095798,-1.356766729,-0.919859422,1.658013807,-0.561877859,-0.710221679,5.264941431,1.452356997,-2.976507024,4.62414539,3.272010187,-11.66994214,-10.78618306,-2.652574295,2.655597019,-6.047015271,-4.327234504,1.790584323,-2.719239929,-4.939090342,20.16513772,16.82405838,-1.829034236,14.19285155,-8.638398819,7.600097415,1.141591327,1.263671657,-5.268769896,-13.42163103,22.10004606,-1.513480882,-1.360528234,-15.95178126,-0.562642783,28.10509998,11.73498429,-15.17721337,4.582258226,1.467951794,16.50270939,15.37590849,-5.796500837,-12.97215358,-9.399330362,7.097884912,-3.158165881,-23.29609417,9.997830877,3.638493282,-7.738386851,17.11174047,-3.34960838,-7.554253752,7.280468428,-8.796445058,7.212475831,-16.64716948,38.65003684,19.47631616,3.482245269,4.130311487,7.122096185,-10.76849053,-3.451372352,-1.808551544,8.066913242,13.11066136,-3.621202259,-5.13458996,-10.40563187,14.98586478,0.120244058,0.133103145,11.77579799,-2.985455051,8.98700619,-0.927415615,1.810545131,-6.80648809
-6.701475299,-10.86458195,-4.540784131,37.32035829,14.57530765,-14.52312772,3.209479304,-0.164079818,5.603972104,-22.5648363,-8.071553475,-11.86086585,24.73883459,-8.163551759,-17.78678386,5.525194014,-9.412370679,-16.0549198,61.58925111,10.97683058,39.68271451,-13.49534389,-16.51701376,-19.84241758,-2.244589923,-8.053162071,7.539195372,0.871688878,2.849262444,-1.161423693,7.897727401,-7.477569456,4.765706816,-5.258896994,7.21530782,0.850411581,-6.160947195,-0.015329264,8.566731667,0.59297173,5.51987106,0.398620582,-2.35343239,-1.293970014,-1.658269104,2.404205002,3.654869617,-8.506606484,2.340630374,2.010864605,-2.024368261,0.952712448,-1.040798031,-5.81829677,-0.04307252,-0.306870112,-5.055538876,-3.298882712,3.857000397,-3.034344046,-0.503284979,0.869266696,-4.696743203,-0.225206282,-0.342045879,-1.286303611,-5.007159472,-4.283938899,1.098389634,-0.885305275,4.26684226,2.357448684,-1.820362191,-3.183479216,-2.021043651,-0.723152987,-1.258453438,-3.299504618,0.808222804,0.011399394,1.617161649,-1.989289842,-1.051132299,0.810750618,1.611288029
-7.159425442,2.112432422,-5.14868411,-3.911376688,-22.6124451,15.68816446,-10.41589097,1.292668451,-3.92129029,7.018747436,-10.91763882,-1.754589876,0.424701386,6.164908257,-10.28449401,1.552561904,-3.434598244,-6.687011645,0.001459394,-3.442378239,15.53660095,56.29827972,-16.20004172,-3.088946857,-20.88398807,2.259743299,-17.62019167,17.03688886,-18.86870492,6.006879243,16.99836916,-16.07960968,13.42592144,9.255688399,-4.107833424,1.475255247,-4.272584889,-2.916910398,13.77022125,-15.09205076,-10.8273404,-18.33491634,-9.971242981,12.31985989,-5.597802012,8.143600238,8.497401376,4.812372585,3.46000956,2.056110911,4.225545495,-8.777668235,-4.722115886,1.385069926,12.69138273,10.7447771,-5.972322692,8.328144626,-5.9117256,5.01147564,-0.618538438,2.535762113,-4.059990461,3.211892799,10.86804061,0.37633273,4.000048942,9.179367862,-17.10803439,10.20733149,2.566659655,4.922261662,-0.220028945,-0.241890632,2.325612555,-5.88303491,-5.213126676,2.468221285,-0.596705901,-2.019142579,-7.631166221,1.198776183,-1.651117547,-0.121183931,3.516411441
0.095191395,-2.356224942,-0.282366797,-0.039839821,4.443696338,1.644400128,-4.723820435,1.526890679,14.29753167,-5.57723192,1.667134266,-6.372941854,-0.15172169,0.163087884,1.917741236,1.489832544,-1.434690077,5.918009239,7.275357261,-2.249628536,3.837798077,-0.334936617,-3.859105862,6.822514629,-0.94658027,-2.302027201,-8.139708057,4.69633838,-5.842912715,-1.936471657,-23.19830874,5.043184014,8.102124539,8.387135629,-21.49502189,-3.324629407,-2.12755415,1.928361284,-17.07105895,3.574615014,-13.64921202,-18.77754137,-10.84509501,9.889822573,-2.735883776,-10.51991638,-7.755631957,-19.12986689,-7.811089899,1.287714474,-17.70592371,-0.637856806,-13.91626321,16.77818872,-4.995598856,1.370206753,-2.489852561,6.227897082,7.174150354,-7.484960256,13.90824732,-7.858242816,15.26299718,19.12374818,-11.806881,-18.64969796,5.262664339,6.210675383,14.65730146,3.062778414,-2.945553897,7.742978916,-10.92335713,-10.4886596,6.968535693,3.512257321,-1.073959735,3.391491681,30.6035976,-0.56157815,-3.182230086,23.29691974,3.168479407,6.954035695,-27.31578631
-5.227963864,1.15220956,-0.067576557,-5.649215045,-6.175867248,-6.387677926,1.517227137,0.769173528,0.800015467,0.791329804,3.701418721,1.275227529,-2.286211112,-4.582612916,-2.319910623,2.412803931,-1.10251297,0.444825523,-5.073257095,3.097603343,2.61140096,-5.868775306,-11.24925453,11.26754072,-3.515555258,-7.24360727,6.503711735,-7.940538202,10.93085984,-15.02448068,3.219828915,10.34013333,-18.30821065,-4.564813672,-4.713816677,7.027795307,-3.974798595,-20.60993852,-3.428107012,-8.231755195,-6.144320231,5.317203437,-7.095359125,18.41817953,-13.22941591,-5.562701815,8.811304993,-10.12500754,3.468751833,9.336734931,0.176255843,2.886089474,-1.602881024,1.164819165,5.233472592,23.67464938,6.570853611,-26.6390955,7.921503819,-17.87750809,4.909581852,-3.794530503,-9.497581355,-3.465128932,6.240991557,-2.128436933,13.75673601,17.25255107,12.17288215,39.33089854,-5.507250653,-10.17086979,-6.685405684,7.459326186,-9.445594529,8.975393332,3.138887303,-4.292776992,-1.325198535,1.000463703,-4.354590003,-19.97960624,14.72449928,-4.828510562,4.851452319
-8.165656165,-7.715675225,-5.55782043,23.06845804,-5.292739022,44.16597321,3.479601965,-36.53439657,-9.734068331,30.48384149,67.25824034,-13.47290332,-5.567593415,1.744200872,-19.76895753,-11.60525693,-14.51964632,-3.677631743,17.27700315,-4.575412108,-7.309828877,-4.537579678,-0.779473396,8.687720858,3.232015818,3.868613643,5.360868346,0.255433283,-9.604937625,4.360354415,-12.3605948,-6.700033839,-9.39211362,-6.638875881,4.5584326,2.166852674,-4.027223829,0.216580199,1.174591776,0.967746978,1.236088563,1.626723069,1.284768912,1.145309996,2.37835528,6.258228854,2.333309796,1.39692554,1.922829057,-0.759535122,-3.36578202,0.833635117,-0.644390681,-1.140119413,-1.376888748,2.91961544,1.323739159,-1.439284647,-2.96911498,2.877169155,3.633177313,-0.144351039,2.061384397,-2.967317559,3.779913141,-0.188509914,1.967535939,1.05387832,-0.211221294,-0.86451388,-3.639837211,1.324352832,-2.200005366,3.529349324,-0.307102585,0.125543372,-1.529987849,1.844714914,1.266005877,1.976090743,0.268906896,-0.404516977,-2.285731161,2.29690069,-0.049487168
>>>>>>> 4ae3aaa0bb1c9974890797b94d2e5b74b7bc7c2b
